epoch,train_loss,train_top1,train_top5,eval_loss,eval_top1,eval_top5
326,4.053905663050702,80.09763124199743,91.95342509603073,2.0180265478134154,79.79,95.01
327,3.9936040670404664,80.84387003841229,92.7216709346991,1.9237308723449706,80.09,95.18
328,4.110419252007322,80.10163252240717,92.17949743918054,1.9830917470932006,79.78,95.06
329,4.103394370836119,79.6694942381562,91.97343149807938,2.1370412220001223,79.65,95.19
330,4.0864811436620165,80.08162612035852,92.22351152368758,1.9276760509490967,79.65,95.22
331,4.057194787622566,79.84755121638925,92.083466709347,2.2183927867889404,78.79,95.0
332,3.9769642676647736,81.09194942381562,92.77168693982074,1.9879434989929199,79.6,95.28
333,4.0105082868155995,80.89388604353393,92.45158450704226,2.288164471054077,79.26,94.59
334,4.006928686601099,81.17197503201024,92.91773367477593,2.038081937789917,79.74,95.14
335,4.074375601187253,80.9659090909091,92.56161971830986,2.114612092399597,79.61,94.96
336,4.129330134422312,79.83954865556979,91.80737836107555,2.12831817817688,79.73,94.79
337,4.06809604503739,80.22967349551857,92.26752560819462,1.9547706996917724,79.57,95.24
338,4.030628866941767,80.3557138284251,92.27952944942382,2.099673059844971,79.77,94.83
339,4.068840886658194,80.37772087067862,92.2575224071703,1.9598382848739624,80.35,95.13
340,4.040975252736393,80.45774647887323,92.39156530089629,1.923852554512024,80.26,95.1
341,3.9707277914015493,81.56209987195902,92.89172535211267,1.881677910232544,80.17,95.42
342,3.8981169440834837,81.82218309859155,93.10179257362356,1.9332770444869996,80.4,95.29
343,4.062845929789329,80.48375480153649,92.42757682458387,1.961089141845703,80.48,95.28
344,4.087744567519419,80.3377080665813,92.36555697823303,2.2296947425842286,79.87,95.03
345,4.0137277104332565,81.34403008962867,92.82170294494239,2.283666327667236,79.68,94.77
346,4.02351184920068,80.86787772087068,92.62163892445582,2.055346470451355,79.89,95.15
347,4.038248583540874,80.6458066581306,92.3735595390525,2.0143679698944092,79.89,95.1
348,3.97472667404082,81.77616837387964,93.07378361075544,2.0417646766662596,80.04,95.15
349,3.958444773463983,81.47607234314981,92.86571702944943,2.049408571243286,80.27,95.27
350,4.031336660727038,80.66981434058899,92.46959026888604,2.028125107574463,80.4,95.04
351,4.00287543155167,81.42605633802818,93.00176056338029,2.047512191772461,79.9,95.36
352,4.0055317538343225,81.47607234314981,92.56762163892445,2.0542760524749757,80.16,95.25
353,4.024737021071352,80.39772727272727,92.30553777208706,2.2558416507720946,79.48,94.99
354,4.000899122405449,81.0639404609475,92.78169014084507,2.0275499282836913,80.08,95.29
355,3.981025881712324,81.2560019206146,92.75568181818181,1.9028310344696044,80.9,95.34
356,4.034569600022251,80.99791933418695,92.59763124199743,1.96720412940979,80.16,95.3
357,3.9558905053230315,81.52608834827144,92.84571062740076,2.01996789150238,80.41,95.46
358,4.038767584460035,80.98191421254802,92.48759603072983,1.9315029176712035,80.52,95.36
359,4.050191238656087,80.87988156209987,92.51760563380282,2.10498199672699,79.76,95.01
360,3.8930625269873955,82.9985595390525,93.53993277848912,2.1062750158309935,79.86,94.93
361,4.008675707287123,81.60211267605634,92.89372599231754,2.021287342262268,80.22,95.1
362,4.05454910228866,80.95790653008963,92.57962548015365,2.0933571601867675,80.12,95.26
363,4.025268724266912,80.81386043533931,92.35555377720871,1.8771175439834595,80.58,95.51
364,3.921460567912738,82.36235595390525,93.35787451984635,2.0249217287063597,80.41,95.08
365,4.03694991601414,81.29601472471191,92.80569782330346,1.9625818464279174,80.3,95.23
366,3.86515401450681,82.6264404609475,93.25984314980793,1.938347248840332,80.47,95.26
367,3.9277415872383363,82.41437259923175,93.41589308578745,2.180359504699707,79.99,95.11
368,3.9317271364483117,82.28433098591549,93.10779449423815,2.005262226486206,79.93,95.42
369,3.968522789536304,81.96622919334187,93.17381562099872,2.0448835384368897,80.58,95.33
370,3.971228647018364,82.13028169014085,93.00376120358514,1.8973275217056274,80.62,95.63
371,3.846708958341279,83.18461907810499,93.59595070422536,2.085364387893677,79.92,95.19
372,3.881009590152589,82.77648847631242,93.4479033290653,2.1757317085266115,79.71,94.78
373,3.9748556960407506,82.02424775928297,93.10379321382842,2.1817036949157713,80.2,94.89
374,3.9539925099640283,82.65845070422536,93.49391805377721,1.9221521238327026,80.83,95.33
375,3.948612437510765,82.32234314980793,93.08578745198463,1.919365685081482,80.39,95.29
376,3.926829206653502,82.53641165172856,93.14780729833547,1.7887956159591676,81.43,95.72
377,3.9785440993827987,82.37035851472471,93.25984314980793,1.9979915351867676,80.44,95.39
378,3.9729269510957863,81.94422215108835,93.12780089628681,2.012858780860901,80.05,95.03
379,3.93549575069955,81.84419014084507,92.97975352112677,1.9768313102722168,80.33,95.29
380,3.8730722624574825,82.76448463508322,93.32786491677336,1.901511375617981,80.24,95.4
381,3.9316603853516328,82.35835467349551,93.40989116517285,1.8630340879440308,80.92,95.56
382,3.8765179141688133,83.36467669654289,93.9480633802817,2.014865436172485,80.54,95.25
383,3.8991077883448093,82.68245838668373,93.3718790012804,2.0663605194091796,80.36,95.21
384,3.89163991309006,82.61843790012804,93.3258642765685,2.0019183618545533,80.65,95.36
385,3.9705509240434966,82.48439500640205,93.3838828425096,2.1875424789428712,80.12,95.13
386,3.971865732141707,81.73415492957747,92.84571062740076,2.053422901916504,80.33,95.26
387,3.9208446684628533,81.85819462227913,93.035771446863,1.8187482656478882,80.81,95.63
388,3.9962100028686427,81.70614596670934,92.84370998719591,2.15140800819397,80.11,95.48
389,3.876029814251254,82.88452304737515,93.41989436619718,1.9523992900848388,80.66,95.41
390,3.9913688554653897,81.67013444302177,92.87572023047375,2.2659695571899414,79.75,94.65
391,3.87190318947107,83.50472151088348,93.8600352112676,1.942501837158203,80.79,95.59
392,3.996965594694648,82.39036491677336,93.3378681177977,1.9904952827453612,80.78,95.51
393,3.928635298366278,82.24631882202304,93.10979513444302,2.092396766281128,80.39,95.44
394,3.9537089774611665,82.25032010243278,93.21983034571063,1.972002091026306,80.9,95.37
395,3.95770138967663,81.90821062740076,93.03977272727273,2.114977922821045,80.28,95.03
396,3.9276054839623873,82.72647247119077,93.19582266325224,2.0627313579559328,80.67,95.19
397,3.886537851811066,83.0105633802817,93.61195582586427,2.0275214170455933,80.59,95.23
398,3.84240799310418,83.01656530089629,93.5879481434059,1.9735668926239014,80.65,95.5
399,3.9644137533922965,82.08826824583866,93.19382202304737,2.1071654605865477,80.52,95.4
400,3.9065159572987183,82.79249359795135,93.50992317541613,1.9680267854690552,80.74,95.33
401,3.8947536408061714,82.63444302176697,93.47991357234315,2.014891683959961,80.63,95.23
402,3.8869504389781193,82.98255441741357,93.45590588988476,1.899497592163086,81.14,95.76
403,4.06447743194204,80.50576184379001,92.44158130601792,1.9448141929626466,80.71,95.36
404,3.8241963519329603,83.79681498079385,93.94006081946223,2.0720529842376707,80.85,95.21
405,3.824294533528073,83.50072023047375,93.82202304737515,1.927906168937683,80.79,95.43
406,3.8997672182649716,82.6904609475032,93.34787131882203,2.0611323255538943,80.41,95.32
407,3.888553950759116,83.15661011523687,93.77000640204865,1.9053443225860596,80.95,95.53
408,3.818771111522533,83.70478553137004,93.85203265044814,1.9170029523849488,80.68,95.41
409,4.087074157828406,80.72383162612036,92.55561779769526,2.0872944131851194,80.28,95.1
